source,target,Time
344403176,204832963,2/7/16 20:51
4708110273,3090733766,2/7/16 20:51
3044692944,21845761,2/7/16 20:51
4048444078,36072276,2/7/16 20:51
321576546,20479813,2/7/16 20:51
533764972,617673768,2/7/16 20:51
3398998814,4729317440,2/7/16 20:51
4717628687,3090733766,2/7/16 20:51
4722309321,3090733766,2/7/16 20:51
4219456873,126754950,2/7/16 20:51
2824045665,347627434,2/7/16 20:51
790578828,2903166449,2/7/16 20:52
1112486646,11866582,2/7/16 20:52
584042846,74014041,2/7/16 20:52
1341462944,9763482,2/7/16 20:52
4705855094,3090733766,2/7/16 20:52
4707991653,3090733766,2/7/16 20:52
199636296,77032777,2/7/16 20:52
3308575437,2689574322,2/7/16 20:52
306882624,179245596,2/7/16 20:52
4724230995,3090733766,2/7/16 20:52
466839587,21830426,2/7/16 20:52
4422984375,3376718313,2/7/16 20:52
404324317,3325527710,2/7/16 20:52
2558147231,1339835893,2/7/16 20:52
63564245,759251,2/7/16 20:52
19788112,9763482,2/7/16 20:52
2630988507,2821108869,2/7/16 20:52
500734251,14855994,2/7/16 20:52
4717759233,3090733766,2/7/16 20:52
116504222,250940553,2/7/16 20:52
19920823,3309422527,2/7/16 20:52
12203692,2387957084,2/7/16 20:52
2856940854,2785095528,2/7/16 20:52
295638119,48269483,2/7/16 20:52
1488241304,58031243,2/7/16 20:52
2542729170,4729317440,2/7/16 20:52
4773275656,45496426,2/7/16 20:52
1602173694,9300262,2/7/16 20:52
359562102,466645191,2/7/16 20:52
3149805223,3229230043,2/7/16 20:52
3375588432,1117957238,2/7/16 20:52
30455686,161163311,2/7/16 20:52
468360628,1556853488,2/7/16 20:52
415646327,118845216,2/7/16 20:52
614801913,16157855,2/7/16 20:52
4725822335,3090733766,2/7/16 20:52
1692258254,3040222025,2/7/16 20:52
4709104157,3090733766,2/7/16 20:52
512327871,2903173173,2/7/16 20:52
101148379,4843017301,2/7/16 20:52
3148545679,4857880718,2/7/16 20:52
4705853671,3090733766,2/7/16 20:52
4068920487,979100442,2/7/16 20:52
2492333083,36048950,2/7/16 20:52
100338010,25073877,2/7/16 20:52
4722307888,3090733766,2/7/16 20:52
4709200577,3090733766,2/7/16 20:52
4726841313,3090733766,2/7/16 20:52
