Source,Target,Time
1539051738,4670488602,2016-02-19 12:14:50
2276519857,1036161378,2016-02-19 12:14:50
3364102125,104081761,2016-02-19 12:14:50
219434381,41186732,2016-02-19 12:14:51
337999961,4826268304,2016-02-19 12:14:53
2908874071,7744592,2016-02-19 12:14:53
23894288,91882544,2016-02-19 12:14:53
163690266,1429819598,2016-02-19 12:14:54
2863981279,52230962,2016-02-19 12:14:54
126540848,16409683,2016-02-19 12:14:55
3022783169,16378093,2016-02-19 12:14:57
2877985945,414946220,2016-02-19 12:14:57
75403792,4826268304,2016-02-19 12:14:57
18465936,528799852,2016-02-19 12:14:57
62053582,29464437,2016-02-19 12:14:58
495602226,2293759616,2016-02-19 12:14:59
16701847,254117355,2016-02-19 12:15:01
118595390,2471629956,2016-02-19 12:15:01
3228886229,538467434,2016-02-19 12:15:02
1976601356,16462209,2016-02-19 12:15:04
3682276223,379851447,2016-02-19 12:15:06
900748398,2383089397,2016-02-19 12:15:06
61627795,336649613,2016-02-19 12:15:08
44878709,17243582,2016-02-19 12:15:11
92267344,937704163,2016-02-19 12:15:11
1954879974,25082893,2016-02-19 12:15:12
18465936,166534146,2016-02-19 12:15:12
41949140,1494835716,2016-02-19 12:15:13
149109752,175711368,2016-02-19 12:15:13
66391378,757316918,2016-02-19 12:15:14
4888362927,4826268304,2016-02-19 12:15:14
2385951962,87937530,2016-02-19 12:15:14
4820846326,365889796,2016-02-19 12:15:14
4517726183,90021519,2016-02-19 12:15:15
212752648,3292306583,2016-02-19 12:15:15
2385951962,87937530,2016-02-19 12:15:15
2154110792,113364160,2016-02-19 12:15:15
2901811073,1663856996,2016-02-19 12:15:16
79498539,33337176,2016-02-19 12:15:16
15982094,4826268304,2016-02-19 12:15:17
69524623,2871979310,2016-02-19 12:15:17
52494989,17134268,2016-02-19 12:15:17
3316212587,7744592,2016-02-19 12:15:18
2690281202,2941365709,2016-02-19 12:15:18
2937516482,17050431,2016-02-19 12:15:18
34037222,16247383,2016-02-19 12:15:19
1954879974,25082893,2016-02-19 12:15:20
48219360,813311743,2016-02-19 12:15:21
18465936,20776147,2016-02-19 12:15:21
240663459,90021519,2016-02-19 12:15:22
387137210,2293759616,2016-02-19 12:15:22
211990186,39308549,2016-02-19 12:15:23
