Source,Target,Time
110350272,37684821,2016-02-19 14:30:23
36163159,244218738,2016-02-19 14:30:24
409731864,145773567,2016-02-19 14:30:24
605678087,18190546,2016-02-19 14:30:25
825070002,109854452,2016-02-19 14:30:25
232949480,474464413,2016-02-19 14:30:25
2802845137,3622904116,2016-02-19 14:30:26
394886459,28785486,2016-02-19 14:30:27
3813607223,2832807293,2016-02-19 14:30:28
2373857028,16898332,2016-02-19 14:30:29
1290754770,2679989365,2016-02-19 14:30:29
536081977,149249831,2016-02-19 14:30:30
4923902991,28785486,2016-02-19 14:30:31
24581337,635004482,2016-02-19 14:30:32
2256467520,19750789,2016-02-19 14:30:32
2834264865,2930053749,2016-02-19 14:30:34
3633874334,620571475,2016-02-19 14:30:35
270630789,25073877,2016-02-19 14:30:35
2771588954,261330050,2016-02-19 14:30:36
3587411003,105165371,2016-02-19 14:30:37
136655165,4207961,2016-02-19 14:30:38
156856363,14071538,2016-02-19 14:30:39
3633874334,620571475,2016-02-19 14:30:39
962069820,1129762164,2016-02-19 14:30:39
2762176673,2752643243,2016-02-19 14:30:39
29054598,3314758074,2016-02-19 14:30:40
277689953,22084427,2016-02-19 14:30:40
117466682,170296342,2016-02-19 14:30:40
346334421,18622869,2016-02-19 14:30:42
820866582,29465136,2016-02-19 14:30:42
4183466843,2208095516,2016-02-19 14:30:42
69461475,18857913,2016-02-19 14:30:43
3404297363,16711026,2016-02-19 14:30:44
425826223,18791763,2016-02-19 14:30:44
2956374878,351951741,2016-02-19 14:30:45
2874411984,3266856037,2016-02-19 14:30:46
984724920,14293310,2016-02-19 14:30:46
602954914,2908170952,2016-02-19 14:30:47
362063667,2679989365,2016-02-19 14:30:48
136655165,326255267,2016-02-19 14:30:48
4901489212,3686488635,2016-02-19 14:30:49
4153268175,25073877,2016-02-19 14:30:51
310800868,407261533,2016-02-19 14:30:52
4123117883,4263893061,2016-02-19 14:30:52
2707699706,928618363,2016-02-19 14:30:53
1408632948,914061,2016-02-19 14:30:53
1460883559,2832807293,2016-02-19 14:30:54
4751570748,4121225056,2016-02-19 14:30:56
3248096857,16710420,2016-02-19 14:30:56
607061903,3314758074,2016-02-19 14:30:56
166378975,351951741,2016-02-19 14:30:57
3462708383,514718176,2016-02-19 14:30:58
180973243,52165222,2016-02-19 14:30:59
3398531592,15576928,2016-02-19 14:30:59
2813394354,3648682814,2016-02-19 14:30:59
273034006,2679989365,2016-02-19 14:31:01
41584867,554692292,2016-02-19 14:31:02
704338584,4774532193,2016-02-19 14:31:03
954397980,351951741,2016-02-19 14:31:03
104979795,18686907,2016-02-19 14:31:04
2765961737,4774532193,2016-02-19 14:31:05
700687568904462337,109361219,2016-02-19 14:31:05
2323916868,41410702,2016-02-19 14:31:05
3740513716,4693602139,2016-02-19 14:31:06
28534205,15754281,2016-02-19 14:31:06
8383552,914061,2016-02-19 14:31:07
382250592,2274924564,2016-02-19 14:31:07
545227477,2832807293,2016-02-19 14:31:08
142100367,147589125,2016-02-19 14:31:10
1601455440,2832807293,2016-02-19 14:31:11
4916548565,361859989,2016-02-19 14:31:11
1736108306,6160792,2016-02-19 14:31:12
4357473734,160273215,2016-02-19 14:31:12
32730444,7702542,2016-02-19 14:31:13
4493551693,67514751,2016-02-19 14:31:13
61340600,13673392,2016-02-19 14:31:14
2466583518,2832807293,2016-02-19 14:31:14
3592477283,3493352534,2016-02-19 14:31:15
4826399772,2236702673,2016-02-19 14:31:15
2920659436,3375422393,2016-02-19 14:31:15
18626244,274355165,2016-02-19 14:31:16
825070002,87957969,2016-02-19 14:31:16
98993077,15741036,2016-02-19 14:31:17
4866494759,225661296,2016-02-19 14:31:18
41174721,17626317,2016-02-19 14:31:18
598813780,190298721,2016-02-19 14:31:19
