Source,Target,Time
60115467,35989673,2016-02-19 12:49:54
3404297363,309354920,2016-02-19 12:49:55
1696825783,216776631,2016-02-19 12:49:55
3317943698,188793260,2016-02-19 12:49:56
16209626,1339835893,2016-02-19 12:49:57
31223236,33995295,2016-02-19 12:49:57
93419194,228865063,2016-02-19 12:50:01
2386773551,791019240,2016-02-19 12:50:01
2207675924,1339835893,2016-02-19 12:50:01
4766886375,3090733766,2016-02-19 12:50:01
2330881664,1494835716,2016-02-19 12:50:01
2247731029,759251,2016-02-19 12:50:01
213371710,16566808,2016-02-19 12:50:02
2978283059,3150777746,2016-02-19 12:50:02
31223236,3387884877,2016-02-19 12:50:02
24191523,216776631,2016-02-19 12:50:03
737509724,15513604,2016-02-19 12:50:04
483100247,74951679,2016-02-19 12:50:04
4212282492,27187343,2016-02-19 12:50:04
4765724303,3090733766,2016-02-19 12:50:05
14809323,42345999,2016-02-19 12:50:05
4736735121,216776631,2016-02-19 12:50:07
2211693776,3141672447,2016-02-19 12:50:07
26130987,56486253,2016-02-19 12:50:07
942422990,34643610,2016-02-19 12:50:08
4894509066,21692297,2016-02-19 12:50:08
1202427764,216776631,2016-02-19 12:50:09
3317943698,188793260,2016-02-19 12:50:10
4733158997,3090733766,2016-02-19 12:50:10
4753351828,3090733766,2016-02-19 12:50:11
618421390,24106977,2016-02-19 12:50:11
2158855397,157099071,2016-02-19 12:50:12
449899721,188793260,2016-02-19 12:50:13
385029275,18510860,2016-02-19 12:50:13
3376927462,378241649,2016-02-19 12:50:13
283656158,800663185,2016-02-19 12:50:13
697992894557392896,22699560,2016-02-19 12:50:14
28724749,4207961,2016-02-19 12:50:15
2938581528,759251,2016-02-19 12:50:15
4653883167,3090733766,2016-02-19 12:50:15
4447351547,3540252020,2016-02-19 12:50:15
3346797053,42836285,2016-02-19 12:50:16
31223236,871014848,2016-02-19 12:50:16
2155985814,14293310,2016-02-19 12:50:17
14802098,14293310,2016-02-19 12:50:17
3230944180,216776631,2016-02-19 12:50:17
246911431,14173315,2016-02-19 12:50:18
4919548079,2998455941,2016-02-19 12:50:19
871921008,17829357,2016-02-19 12:50:21
3793956801,21634627,2016-02-19 12:50:21
2987748664,3293903200,2016-02-19 12:50:22
3423275386,18465936,2016-02-19 12:50:22
3119327170,309354920,2016-02-19 12:50:23
31223236,708253567,2016-02-19 12:50:23
31093183,1917731,2016-02-19 12:50:24
970353049,14173315,2016-02-19 12:50:24
318385988,7848802,2016-02-19 12:50:26
264096039,1710678115,2016-02-19 12:50:27
1079705930,347640382,2016-02-19 12:50:27
950354640,1965580344,2016-02-19 12:50:27
3225085410,842718474,2016-02-19 12:50:27
4919621458,2998455941,2016-02-19 12:50:27
798849650,720361531,2016-02-19 12:50:28
2453668343,32501175,2016-02-19 12:50:29
231420837,3195763956,2016-02-19 12:50:29
1249475882,1472870006,2016-02-19 12:50:30
635724540,84882453,2016-02-19 12:50:30
49181876,1339835893,2016-02-19 12:50:30
14717790,7848802,2016-02-19 12:50:32
14809323,42345999,2016-02-19 12:50:33
4894509066,18840710,2016-02-19 12:50:33
358344280,2337997079,2016-02-19 12:50:34
819918162,242937562,2016-02-19 12:50:34
495602226,19865528,2016-02-19 12:50:34
4218007017,17829357,2016-02-19 12:50:35
816116695,20572543,2016-02-19 12:50:36
104297073,2321655144,2016-02-19 12:50:36
459259315,3150777746,2016-02-19 12:50:37
2499847386,42836285,2016-02-19 12:50:38
4919629299,2998408203,2016-02-19 12:50:38
24716381,216776631,2016-02-19 12:50:40
1966075729,268416076,2016-02-19 12:50:41
4250285182,41806188,2016-02-19 12:50:44
215365737,372502604,2016-02-19 12:50:45
495602226,3894206656,2016-02-19 12:50:45
4919536714,2998408203,2016-02-19 12:50:46
2400397212,115754870,2016-02-19 12:50:47
154312006,272484329,2016-02-19 12:50:47
38226264,16566808,2016-02-19 12:50:48
30196444,56486253,2016-02-19 12:50:48
21343120,3193944696,2016-02-19 12:50:49
4919719612,2998455941,2016-02-19 12:50:51
816116695,47261104,2016-02-19 12:50:51
15998041,34643610,2016-02-19 12:50:52
2981572462,1128067351,2016-02-19 12:50:53
43132220,759251,2016-02-19 12:50:53
19010251,15978244,2016-02-19 12:50:53
2475599276,2907070129,2016-02-19 12:50:54
3407130868,66533920,2016-02-19 12:50:54
4756746437,3090733766,2016-02-19 12:50:54
3374996974,467212564,2016-02-19 12:50:54
3257223728,42836285,2016-02-19 12:50:55
840383930,32501175,2016-02-19 12:50:55
1927206542,2836421,2016-02-19 12:50:55
495602226,18034246,2016-02-19 12:50:55
4733342001,3090733766,2016-02-19 12:50:57
58765247,2321655144,2016-02-19 12:50:57
2535752433,18548184,2016-02-19 12:50:57
586937010,2337997079,2016-02-19 12:50:57
147299114,16006592,2016-02-19 12:50:58
436122522,83864876,2016-02-19 12:50:58
39591292,424711177,2016-02-19 12:50:58
3955688181,14293310,2016-02-19 12:50:59
14228645,177584156,2016-02-19 12:51:00
517508268,13850422,2016-02-19 12:51:02
139556068,254117355,2016-02-19 12:51:02
14809323,42345999,2016-02-19 12:51:02
3086914028,3253125358,2016-02-19 12:51:03
32794999,14293310,2016-02-19 12:51:04
20773709,216776631,2016-02-19 12:51:05
761884866,18719020,2016-02-19 12:51:06
1469783334,4328211374,2016-02-19 12:51:05
62743904,3075856310,2016-02-19 12:51:06
1438602337,13850422,2016-02-19 12:51:06
182347444,813311743,2016-02-19 12:51:06
18633314,19593634,2016-02-19 12:51:08
4753433325,3090733766,2016-02-19 12:51:08
3119327170,18510860,2016-02-19 12:51:09
301736679,216776631,2016-02-19 12:51:10
289623381,4035272183,2016-02-19 12:51:11
122678297,3241931810,2016-02-19 12:51:11
2781021258,249706317,2016-02-19 12:51:12
3932741,15978244,2016-02-19 12:51:12
86199249,234903540,2016-02-19 12:51:13
15561759,18548184,2016-02-19 12:51:14
768422642,2305888410,2016-02-19 12:51:14
31223236,871014848,2016-02-19 12:51:14
1442432402,228865063,2016-02-19 12:51:16
4302632057,164937021,2016-02-19 12:51:18
3449140473,42836285,2016-02-19 12:51:18
21343120,3242887614,2016-02-19 12:51:19
260848405,227095732,2016-02-19 12:51:21
63691059,14293310,2016-02-19 12:51:21
2562461803,2655830472,2016-02-19 12:51:21
18465936,195030017,2016-02-19 12:51:21
368858495,1917731,2016-02-19 12:51:22
134799789,56486253,2016-02-19 12:51:23
35336511,4323508757,2016-02-19 12:51:25
3230944180,309354920,2016-02-19 12:51:25
3436249294,503746699,2016-02-19 12:51:26
17143313,21518962,2016-02-19 12:51:26
931106053,14855994,2016-02-19 12:51:26
4762899561,3090733766,2016-02-19 12:51:27
260848405,227095732,2016-02-19 12:51:29
4917701599,14293310,2016-02-19 12:51:29
4734825256,3090733766,2016-02-19 12:51:31
118713637,46653669,2016-02-19 12:51:33
31223236,871014848,2016-02-19 12:51:34
109372710,14293310,2016-02-19 12:51:38
